id_clientes,cliente,endereco,id_concessionarias,data_inclusao,data_atualizacao
182209,Isabela de Araújo,"Rua Monteiro da Liberdade, 8384",21,2025-03-30 09:15:02.105484+00:00,2025-03-30 09:15:02.105484+00:00
183741,André Marcos Pinto,"Estrada Industrial dos Pássaros, 7001",19,2025-04-04 16:55:02.045397+00:00,2025-04-04 16:55:02.045397+00:00
175375,Nathalia Francisco Alves,"Travessa Barão dos Coqueiros, 3944",27,2025-03-06 15:35:01.536558+00:00,2025-03-06 15:35:01.536558+00:00
176907,Leonardo Fernando Silva,"Praça Barão do Progresso, 1263",1,2025-03-11 23:15:01.513011+00:00,2025-03-11 23:15:01.513011+00:00
178439,Henrique de Cardoso,"Travessa Tocantins da Floresta, 7382",29,2025-03-17 06:55:01.175658+00:00,2025-03-17 06:55:01.175658+00:00
179971,Marcos Felipe Carvalho,"Estrada Doutor do Futuro, 3585",28,2025-03-22 14:35:01.714881+00:00,2025-03-22 14:35:01.714881+00:00
180254,Eduardo dos Monteiro,"Avenida Flores da Lua, 8324",19,2025-03-23 14:20:01.780902+00:00,2025-03-23 14:20:01.780902+00:00
181786,Patrícia Rafael Almeida,"Estrada Palmeiras do Vale, 5121",5,2025-03-28 22:00:01.448472+00:00,2025-03-28 22:00:01.448472+00:00
182210,César João Rocha,"Travessa Barão do Progresso, 5054",5,2025-03-30 09:20:01.306023+00:00,2025-03-30 09:20:01.306023+00:00
183742,Carlos Samuel Campos,"Travessa Savassi da Serra, 7842",15,2025-04-04 17:00:01.225006+00:00,2025-04-04 17:00:01.225006+00:00
175376,Ana da Oliveira,"Praça Savassi das Rosas, 5474",27,2025-03-06 15:40:01.745031+00:00,2025-03-06 15:40:01.745031+00:00
176908,Aline Rosa Gomes,"Estrada Duque da Praia, 4455",28,2025-03-11 23:20:01.687904+00:00,2025-03-11 23:20:01.687904+00:00
178440,Eduardo Márcia Mendes,"Avenida Pinheiros dos Navegantes, 5436",15,2025-03-17 07:00:01.337594+00:00,2025-03-17 07:00:01.337594+00:00
179972,Marcelo Antônio Rocha,"Via Santana do Lago, 6092",29,2025-03-22 14:40:01.889995+00:00,2025-03-22 14:40:01.889995+00:00
180255,André Sofia Ribeiro,"Alameda Ipiranga da Estação, 6985",29,2025-03-23 14:25:02.028233+00:00,2025-03-23 14:25:02.028233+00:00
181787,Clara Marcos Ribeiro,"Largo Voluntários do Mar, 637",16,2025-03-28 22:05:01.624300+00:00,2025-03-28 22:05:01.624300+00:00
182211,Aline Eduardo Martins,"Travessa Santa da Lua, 8236",18,2025-03-30 09:25:01.547121+00:00,2025-03-30 09:25:01.547121+00:00
183743,Renata Carolina Cardoso,"Rodovia Principal da Felicidade, 7226",26,2025-04-04 17:05:01.411855+00:00,2025-04-04 17:05:01.411855+00:00
175377,Daniela José Carvalho,"Avenida Tiradentes do Campo, 6520",17,2025-03-06 15:45:01.908728+00:00,2025-03-06 15:45:01.908728+00:00
176909,Rebeca Ana Rodrigues,"Praça Jardim da Floresta, 7724",13,2025-03-11 23:25:01.887958+00:00,2025-03-11 23:25:01.887958+00:00
178441,Alexandre e Moura,"Vila Quintino da Felicidade, 8222",12,2025-03-17 07:05:01.541916+00:00,2025-03-17 07:05:01.541916+00:00
179973,Sara do Martins,"Via Amazonas do Campo, 4083",3,2025-03-22 14:45:01.128262+00:00,2025-03-22 14:45:01.128262+00:00
180256,Cristina da Lima,"Vila Santana da Serra, 6813",18,2025-03-23 14:30:01.179480+00:00,2025-03-23 14:30:01.179480+00:00
181788,Leonardo Larissa Castro,"Rodovia Bandeirantes da Praia, 5707",18,2025-03-28 22:10:01.796392+00:00,2025-03-28 22:10:01.796392+00:00
182212,César Fernando Cavalcanti,"Rua Brasil do Bosque, 4414",5,2025-03-30 09:30:01.716404+00:00,2025-03-30 09:30:01.716404+00:00
183744,Leonardo Fernando Almeida,"Vila Visconde da Esperança, 1757",29,2025-04-04 17:10:01.573269+00:00,2025-04-04 17:10:01.573269+00:00
175378,Vanessa Rosa Pereira,"Alameda São João das Rosas, 617",6,2025-03-06 15:50:02.268539+00:00,2025-03-06 15:50:02.268539+00:00
176910,Ana Samuel Mendes,"Via Barão do Bosque, 2662",10,2025-03-11 23:30:01.963772+00:00,2025-03-11 23:30:01.963772+00:00
178442,Vanessa Samuel Oliveira,"Vila Brasil do Pacífico, 5981",18,2025-03-17 07:10:01.766951+00:00,2025-03-17 07:10:01.766951+00:00
179974,Camila Clara Campos,"Alameda Santa do Mar, 4831",13,2025-03-22 14:50:01.272458+00:00,2025-03-22 14:50:01.272458+00:00
180257,Sara Marcos Freitas,"Vila Paulista do Progresso, 5475",9,2025-03-23 14:35:02.024625+00:00,2025-03-23 14:35:02.024625+00:00
181789,Lucas Sofia Alves,"Avenida Rainha da Serra, 6307",25,2025-03-28 22:15:02.052431+00:00,2025-03-28 22:15:02.052431+00:00
182213,Fernando Fernando Oliveira,"Vila Nossa Senhora da Paz, 6301",17,2025-03-30 09:35:01.937449+00:00,2025-03-30 09:35:01.937449+00:00
183745,Luiz de Pereira,"Avenida Marechal dos Pinhais, 8859",2,2025-04-04 17:15:01.738727+00:00,2025-04-04 17:15:01.738727+00:00
175379,Beatriz Alice Rodrigues,"Travessa Oliveira Vinhedos, 2292",27,2025-03-06 15:55:01.578016+00:00,2025-03-06 15:55:01.578016+00:00
176911,Lucas Maria Freitas,"Passagem Santo da Pedra, 6591",12,2025-03-11 23:35:01.204213+00:00,2025-03-11 23:35:01.204213+00:00
178443,André Alice Pinto,"Rodovia Marechal da Prosperidade, 931",5,2025-03-17 07:15:02.008994+00:00,2025-03-17 07:15:02.008994+00:00
179975,Gabriela e Campos,"Passagem Independência das Acácias, 6147",27,2025-03-22 14:55:01.455141+00:00,2025-03-22 14:55:01.455141+00:00
180258,Julia Maria Ribeiro,"Passagem Santa dos Pinhais, 5815",5,2025-03-23 14:40:01.211015+00:00,2025-03-23 14:40:01.211015+00:00
181790,Marcelo Ana Moura,"Estrada Quintino das Acácias, 3955",16,2025-03-28 22:20:01.347027+00:00,2025-03-28 22:20:01.347027+00:00
182214,Aline Clara Martins,"Rua Doutor dos Pássaros, 5886",3,2025-03-30 09:40:02.156956+00:00,2025-03-30 09:40:02.156956+00:00
183746,Isabela Sofia Souza,"Beco Rainha das Rosas, 8225",11,2025-04-04 17:20:02.212418+00:00,2025-04-04 17:20:02.212418+00:00
175380,André Rosa Araújo,"Estrada Santo dos Santos, 564",25,2025-03-06 16:00:01.776426+00:00,2025-03-06 16:00:01.776426+00:00
176912,Vanessa Antônio Silva,"Travessa Padre da Fonte, 8783",11,2025-03-11 23:40:01.376178+00:00,2025-03-11 23:40:01.376178+00:00
178444,Rebeca Pedro Monteiro,"Rua Industrial da Colina, 877",18,2025-03-17 07:20:01.176959+00:00,2025-03-17 07:20:01.176959+00:00
179976,Lucas Ricardo Rocha,"Travessa Monteiro do Vale, 9437",29,2025-03-22 15:00:01.629786+00:00,2025-03-22 15:00:01.629786+00:00
180259,André Eduardo Cardoso,"Avenida Ipiranga do Pacífico, 3904",3,2025-03-23 14:45:01.404608+00:00,2025-03-23 14:45:01.404608+00:00
181791,Beatriz Pedro Costa,"Passagem Juscelino das Dunas, 8788",25,2025-03-28 22:25:01.541439+00:00,2025-03-28 22:25:01.541439+00:00
182215,Tatiana de Pinto,"Rodovia Tocantins dos Pinhais, 3065",17,2025-03-30 09:45:01.333569+00:00,2025-03-30 09:45:01.333569+00:00
183747,Vanessa Carla Silva,"Passagem Brasil da Colina, 8391",13,2025-04-04 17:25:01.263277+00:00,2025-04-04 17:25:01.263277+00:00
175381,Renata Fábio Castro,"Travessa Principal da Prosperidade, 8816",13,2025-03-06 16:05:01.971081+00:00,2025-03-06 16:05:01.971081+00:00
176913,Vanessa Márcia Santos,"Avenida Sete de Setembro da Liberdade, 1536",4,2025-03-11 23:45:01.551385+00:00,2025-03-11 23:45:01.551385+00:00
178445,Carlos Fábio Santos,"Vila Principal do Mar, 4474",5,2025-03-17 07:25:01.451780+00:00,2025-03-17 07:25:01.451780+00:00
179977,Rodrigo Ana Silva,"Vila Jardim da Vida, 7133",25,2025-03-22 15:05:01.824147+00:00,2025-03-22 15:05:01.824147+00:00
180260,Bruno Ricardo Cavalcanti,"Passagem Palmeiras da Mata, 6559",9,2025-03-23 14:50:01.573923+00:00,2025-03-23 14:50:01.573923+00:00
181792,Marcelo Maria Gomes,"Rua Imperador da Floresta, 2984",18,2025-03-28 22:30:01.675529+00:00,2025-03-28 22:30:01.675529+00:00
182216,Larissa Eduardo Souza,"Travessa Juscelino do Futuro, 1415",13,2025-03-30 09:50:01.481095+00:00,2025-03-30 09:50:01.481095+00:00
183748,Eduardo Alice Dias,"Via Imperador da Vida, 1206",11,2025-04-04 17:30:01.458194+00:00,2025-04-04 17:30:01.458194+00:00
175382,Carlos Ricardo Oliveira,"Vila Santana da Harmonia, 6199",15,2025-03-06 16:10:01.154967+00:00,2025-03-06 16:10:01.154967+00:00
176914,Daniela Francisco Barbosa,"Rua Internacional do Vale, 4551",12,2025-03-11 23:50:01.711580+00:00,2025-03-11 23:50:01.711580+00:00
178446,Lucas Clara Nascimento,"Travessa Pinheiros da Fonte, 6451",28,2025-03-17 07:30:01.619023+00:00,2025-03-17 07:30:01.619023+00:00
179978,Clara Ricardo Campos,"Rodovia Voluntários do Bosque, 1422",13,2025-03-22 15:10:02.047631+00:00,2025-03-22 15:10:02.047631+00:00
180261,Marcos Leonardo Cardoso,"Largo Marquês da Montanha, 9335",26,2025-03-23 14:55:01.728319+00:00,2025-03-23 14:55:01.728319+00:00
181793,Rebeca Leonardo Cardoso,"Rodovia Laranjeiras do Mar, 9557",13,2025-03-28 22:35:01.949295+00:00,2025-03-28 22:35:01.949295+00:00
182217,Rodrigo Leonardo Castro,"Rodovia Bandeirantes da Estação, 6676",25,2025-03-30 09:55:01.650862+00:00,2025-03-30 09:55:01.650862+00:00
183749,Gabriel Ana Silva,"Estrada Santana do Vale, 5852",21,2025-04-04 17:35:01.711357+00:00,2025-04-04 17:35:01.711357+00:00
175383,Clara Carolina Santos,"Praça Santo do Lago, 9083",7,2025-03-06 16:15:01.302390+00:00,2025-03-06 16:15:01.302390+00:00
176915,Rafael Francisco Freitas,"Beco Visconde do Sol, 557",7,2025-03-11 23:55:01.967234+00:00,2025-03-11 23:55:01.967234+00:00
178447,Gabriela Alice Campos,"Vila Brasil do Vale, 4165",15,2025-03-17 07:35:02.002295+00:00,2025-03-17 07:35:02.002295+00:00
179979,Eduardo Alice Nascimento,"Via Industrial da Mata, 3085",8,2025-03-22 15:15:01.240097+00:00,2025-03-22 15:15:01.240097+00:00
180262,Lívia Pedro Costa,"Via Bandeirantes do Futuro, 6091",13,2025-03-23 15:00:02.133550+00:00,2025-03-23 15:00:02.133550+00:00
181794,Vanessa Fábio Almeida,"Via Visconde Vinhedos, 9129",6,2025-03-28 22:40:01.272814+00:00,2025-03-28 22:40:01.272814+00:00
182218,Felipe Márcia Ribeiro,"Via Juscelino Vinhedos, 1281",5,2025-03-30 10:00:01.866059+00:00,2025-03-30 10:00:01.866059+00:00
183750,Gabriela Eduardo Castro,"Alameda Imperador da Floresta, 3318",9,2025-04-04 17:40:02.057900+00:00,2025-04-04 17:40:02.057900+00:00
175384,Ana Juliana Dias,"Vila Juscelino do Porto, 2319",8,2025-03-06 16:20:01.469875+00:00,2025-03-06 16:20:01.469875+00:00
176916,Cristina Leonardo Freitas,"Rua Padre dos Pinhais, 6339",25,2025-03-12 00:00:01.300078+00:00,2025-03-12 00:00:01.300078+00:00
178448,Gabriel Eduardo Monteiro,"Praça Tocantins da Fonte, 5487",13,2025-03-17 07:40:01.203987+00:00,2025-03-17 07:40:01.203987+00:00
179980,Daniela Carolina Cavalcanti,"Beco Santo da Serra, 8766",13,2025-03-22 15:20:01.418727+00:00,2025-03-22 15:20:01.418727+00:00
180263,André Carolina Campos,"Passagem Zumbi do Futuro, 5387",23,2025-03-23 15:05:01.310339+00:00,2025-03-23 15:05:01.310339+00:00
181795,Bruno José Cavalcanti,"Praça Brasil do Porto, 7578",19,2025-03-28 22:45:01.438128+00:00,2025-03-28 22:45:01.438128+00:00
182219,Juliana Rafael Barbosa,"Passagem Voluntários dos Pinhais, 7553",16,2025-03-30 10:05:02.101154+00:00,2025-03-30 10:05:02.101154+00:00
183751,Patrícia Fábio Freitas,"Beco Barão do Mar, 7435",2,2025-04-04 17:45:01.267556+00:00,2025-04-04 17:45:01.267556+00:00
175385,Vanessa Ana Cardoso,"Rodovia São Pedro da Serra, 9780",7,2025-03-06 16:25:01.699124+00:00,2025-03-06 16:25:01.699124+00:00
176917,Lucas Rafael Rocha,"Avenida Tiradentes da Paz, 2653",9,2025-03-12 00:05:01.605937+00:00,2025-03-12 00:05:01.605937+00:00
178449,Sara Alice Moura,"Passagem São Pedro da Liberdade, 8171",13,2025-03-17 07:45:01.415835+00:00,2025-03-17 07:45:01.415835+00:00
179981,Alexandre Leonardo Ribeiro,"Estrada Sete de Setembro da Vida, 5916",12,2025-03-22 15:25:01.629753+00:00,2025-03-22 15:25:01.629753+00:00
180264,Mateus das Cavalcanti,"Alameda Oliveira da Tecnologia, 5698",29,2025-03-23 15:10:01.445042+00:00,2025-03-23 15:10:01.445042+00:00
181796,Diego João Cardoso,"Rodovia Palmeiras do Sol, 5026",18,2025-03-28 22:50:01.711805+00:00,2025-03-28 22:50:01.711805+00:00
182220,Julia Fábio Martins,"Rodovia Oliveira da Saúde, 2974",21,2025-03-30 10:10:01.263107+00:00,2025-03-30 10:10:01.263107+00:00
183752,Eduardo Luís Barros,"Rua Palmeiras dos Santos, 8230",25,2025-04-04 17:50:01.417005+00:00,2025-04-04 17:50:01.417005+00:00
175386,Felipe Rafael Lima,"Estrada Tiradentes do Campo, 5706",14,2025-03-06 16:30:01.913991+00:00,2025-03-06 16:30:01.913991+00:00
176918,Marcos Ricardo Costa,"Rua Pinheiros do Campo, 3117",20,2025-03-12 00:10:01.827977+00:00,2025-03-12 00:10:01.827977+00:00
178450,Tatiana Marcos Costa,"Alameda Jardim das Dunas, 6694",13,2025-03-17 07:50:01.620887+00:00,2025-03-17 07:50:01.620887+00:00
179982,Luiz Maria Barros,"Travessa Ipiranga do Porto, 1993",19,2025-03-22 15:30:01.701865+00:00,2025-03-22 15:30:01.701865+00:00
180265,Lívia Paula Carvalho,"Rua Monteiro do Vale, 6104",29,2025-03-23 15:15:01.632790+00:00,2025-03-23 15:15:01.632790+00:00
181797,César Pedro Ribeiro,"Passagem Quintino dos Santos, 3765",26,2025-03-28 22:55:01.903380+00:00,2025-03-28 22:55:01.903380+00:00
182221,Patrícia Paula Mendes,"Largo Flores da Aventura, 9317",29,2025-03-30 10:15:01.426858+00:00,2025-03-30 10:15:01.426858+00:00
183753,Aline Paula Souza,"Rua Coronel do Campo, 5656",25,2025-04-04 17:55:01.588704+00:00,2025-04-04 17:55:01.588704+00:00
175387,César Leonardo Oliveira,"Passagem Brasil da Tecnologia, 1758",13,2025-03-06 16:35:01.726084+00:00,2025-03-06 16:35:01.726084+00:00
176919,Mariana dos Monteiro,"Beco Vitória do Futuro, 5123",13,2025-03-12 00:15:02.055241+00:00,2025-03-12 00:15:02.055241+00:00
178451,Mateus Paula Freitas,"Estrada Sete de Setembro da Montanha, 9026",13,2025-03-17 07:55:01.814179+00:00,2025-03-17 07:55:01.814179+00:00
179983,Tatiana Felipe Silva,"Passagem Ipiranga dos Viajantes, 3735",24,2025-03-22 15:35:01.901840+00:00,2025-03-22 15:35:01.901840+00:00
180266,Caio Juliana Moura,"Passagem Amazonas do Bosque, 9098",13,2025-03-23 15:20:01.782575+00:00,2025-03-23 15:20:01.782575+00:00
181798,Henrique Luís Campos,"Passagem Quintino da Prosperidade, 8463",8,2025-03-28 23:00:02.108476+00:00,2025-03-28 23:00:02.108476+00:00
182222,Camila João Moura,"Passagem Bandeirantes dos Peixes, 2287",17,2025-03-30 10:20:01.633189+00:00,2025-03-30 10:20:01.633189+00:00
183754,Nathalia Ana Araújo,"Avenida Marechal dos Pinhais, 4939",26,2025-04-04 18:00:01.865302+00:00,2025-04-04 18:00:01.865302+00:00
175388,Tiago Pedro Pinto,"Avenida Nossa Senhora da Harmonia, 7784",28,2025-03-06 16:40:01.971856+00:00,2025-03-06 16:40:01.971856+00:00
176920,Gustavo Sofia Santos,"Praça Xavier da Floresta, 6885",26,2025-03-12 00:20:01.281340+00:00,2025-03-12 00:20:01.281340+00:00
178452,Tiago João Lima,"Via Rainha das Acácias, 1261",10,2025-03-17 08:00:02.002367+00:00,2025-03-17 08:00:02.002367+00:00
179984,Gabriel de Souza,"Estrada Tocantins da Floresta, 8252",9,2025-03-22 15:40:02.090385+00:00,2025-03-22 15:40:02.090385+00:00
180267,Tiago Alice Alves,"Avenida Barão do Vale, 4647",13,2025-03-23 15:25:01.968268+00:00,2025-03-23 15:25:01.968268+00:00
181799,Mateus Marcos Ribeiro,"Travessa Zumbi da Mata, 684",16,2025-03-28 23:05:01.291750+00:00,2025-03-28 23:05:01.291750+00:00
182223,Julia dos Nascimento,"Avenida Padre das Rosas, 4566",5,2025-03-30 10:25:01.898532+00:00,2025-03-30 10:25:01.898532+00:00
183755,Larissa Paula Dias,"Estrada Nossa Senhora da Esperança, 951",5,2025-04-04 18:05:02.247076+00:00,2025-04-04 18:05:02.247076+00:00
175389,Vanessa Marcos Martins,"Beco Duque da Prosperidade, 6489",28,2025-03-06 16:45:01.170542+00:00,2025-03-06 16:45:01.170542+00:00
176921,Beatriz e Araújo,"Alameda Flores das Américas, 1352",20,2025-03-12 00:25:01.448401+00:00,2025-03-12 00:25:01.448401+00:00
178453,Diego Felipe Gomes,"Avenida Monteiro da Felicidade, 4004",10,2025-03-17 08:05:01.171808+00:00,2025-03-17 08:05:01.171808+00:00
179985,Mateus Maria Rocha,"Rua Rei da Serra, 3308",13,2025-03-22 15:45:01.267345+00:00,2025-03-22 15:45:01.267345+00:00
180268,Alexandre Márcia Moura,"Alameda Xavier da Estação, 4580",13,2025-03-23 15:30:02.041684+00:00,2025-03-23 15:30:02.041684+00:00
181800,Fernando Carolina Castro,"Rodovia Brasil dos Viajantes, 1481",9,2025-03-28 23:10:01.460559+00:00,2025-03-28 23:10:01.460559+00:00
182224,Beatriz Eduardo Martins,"Rua Jardim da Pedra, 6465",23,2025-03-30 10:30:02.139699+00:00,2025-03-30 10:30:02.139699+00:00
183756,Daniela Samuel Mendes,"Via Visconde dos Coqueiros, 3952",13,2025-04-04 18:10:01.402688+00:00,2025-04-04 18:10:01.402688+00:00
175390,Julia Fábio Rodrigues,"Travessa Marquês Vinhedos, 9405",28,2025-03-06 16:50:01.316450+00:00,2025-03-06 16:50:01.316450+00:00
176922,Felipe Alice Souza,"Beco Marechal do Porto, 2191",7,2025-03-12 00:30:01.674641+00:00,2025-03-12 00:30:01.674641+00:00
178454,Alexandre Leonardo Fernandes,"Rua Xavier do Porto, 7666",7,2025-03-17 08:10:01.318198+00:00,2025-03-17 08:10:01.318198+00:00
179986,Gustavo Rafael Araújo,"Passagem Palmeiras do Porto, 7995",19,2025-03-22 15:50:01.421951+00:00,2025-03-22 15:50:01.421951+00:00
180269,Gustavo Leonardo Fernandes,"Via Imperador do Futuro, 4317",23,2025-03-23 15:35:01.184316+00:00,2025-03-23 15:35:01.184316+00:00
181801,Lívia Maria Freitas,"Rodovia Santo do Campo, 3478",25,2025-03-28 23:15:01.633899+00:00,2025-03-28 23:15:01.633899+00:00
182225,Sara Maria Rodrigues,"Travessa Doutor do Porto, 3882",24,2025-03-30 10:35:01.820580+00:00,2025-03-30 10:35:01.820580+00:00
183757,Rodrigo Marcos Santos,"Passagem Flores da Felicidade, 9149",14,2025-04-04 18:15:01.574674+00:00,2025-04-04 18:15:01.574674+00:00
175391,Caio João Rocha,"Vila Principal Vinhedos, 8543",25,2025-03-06 16:55:01.482340+00:00,2025-03-06 16:55:01.482340+00:00
176923,Clara João Almeida,"Rodovia Marechal das Rosas, 3299",13,2025-03-12 00:35:01.538327+00:00,2025-03-12 00:35:01.538327+00:00
178455,Simone e Dias,"Praça Voluntários da Serra, 2997",21,2025-03-17 08:15:01.525213+00:00,2025-03-17 08:15:01.525213+00:00
179987,Leonardo Lucas Nascimento,"Vila Voluntários dos Santos, 768",25,2025-03-22 15:55:01.595908+00:00,2025-03-22 15:55:01.595908+00:00
180270,Gabriela Maria Pinto,"Praça Quintino da Aventura, 1364",19,2025-03-23 15:40:01.362771+00:00,2025-03-23 15:40:01.362771+00:00
181802,Felipe Felipe Costa,"Travessa Pinheiros do Futuro, 6238",19,2025-03-28 23:20:01.911482+00:00,2025-03-28 23:20:01.911482+00:00
182226,Renata Leonardo Campos,"Via Libertadores da Praia, 1065",5,2025-03-30 10:40:02.009116+00:00,2025-03-30 10:40:02.009116+00:00
183758,Luiz Fábio Carvalho,"Rua Visconde da Floresta, 2070",11,2025-04-04 18:20:01.747891+00:00,2025-04-04 18:20:01.747891+00:00
175392,Clara Ana Lima,"Beco Vicente da Prosperidade, 4987",7,2025-03-06 17:00:01.659548+00:00,2025-03-06 17:00:01.659548+00:00
176924,Alexandre Eduardo Santos,"Vila São Pedro do Porto, 4714",13,2025-03-12 00:40:01.737712+00:00,2025-03-12 00:40:01.737712+00:00
178456,Lívia Fábio Almeida,"Rodovia Laranjeiras dos Santos, 2188",25,2025-03-17 08:20:01.722987+00:00,2025-03-17 08:20:01.722987+00:00
179988,Julia João Cavalcanti,"Passagem Xavier da Colina, 2878",22,2025-03-22 16:00:01.808437+00:00,2025-03-22 16:00:01.808437+00:00
180271,Mateus de Barbosa,"Estrada Principal dos Pinhais, 7282",24,2025-03-23 15:45:01.511895+00:00,2025-03-23 15:45:01.511895+00:00
181803,Diego Juliana Oliveira,"Rua Bandeirantes da Lua, 9008",25,2025-03-28 23:25:02.189689+00:00,2025-03-28 23:25:02.189689+00:00
182227,Marcelo Rosa Mendes,"Rua Imperador da Vida, 4101",12,2025-03-30 10:45:01.283814+00:00,2025-03-30 10:45:01.283814+00:00
183759,Tatiana Fábio Souza,"Passagem Tocantins dos Pássaros, 8780",7,2025-04-04 18:25:02.032457+00:00,2025-04-04 18:25:02.032457+00:00
175393,César Larissa Araújo,"Rua Monteiro da Lua, 2367",19,2025-03-06 17:05:01.851298+00:00,2025-03-06 17:05:01.851298+00:00
176925,Larissa da Oliveira,"Via Pinheiros da Vida, 2949",20,2025-03-12 00:45:01.986413+00:00,2025-03-12 00:45:01.986413+00:00
178457,Lucas das Santos,"Rua Rainha da Montanha, 2629",5,2025-03-17 08:25:01.917072+00:00,2025-03-17 08:25:01.917072+00:00
179989,Vanessa das Mendes,"Rua Voluntários dos Peixes, 8126",4,2025-03-22 16:05:01.999878+00:00,2025-03-22 16:05:01.999878+00:00
180272,Patrícia e Lima,"Vila Oliveira da Estação, 5034",15,2025-03-23 15:50:01.697971+00:00,2025-03-23 15:50:01.697971+00:00
181804,Caio das Lima,"Avenida Sete de Setembro dos Viajantes, 7388",26,2025-03-28 23:30:01.407155+00:00,2025-03-28 23:30:01.407155+00:00
182228,Aline Lucas Cavalcanti,"Alameda São João dos Navegantes, 5428",23,2025-03-30 10:50:01.513117+00:00,2025-03-30 10:50:01.513117+00:00
183760,Leonardo Eduardo Rocha,"Rua Doutor da Praia, 2378",13,2025-04-04 18:30:02.009357+00:00,2025-04-04 18:30:02.009357+00:00
175394,Julia Lucas Fernandes,"Via Sete de Setembro dos Santos, 8629",24,2025-03-06 17:10:02.148530+00:00,2025-03-06 17:10:02.148530+00:00
176926,Bruno Lucas Barros,"Rodovia Ipiranga do Bosque, 1260",14,2025-03-12 00:50:01.167519+00:00,2025-03-12 00:50:01.167519+00:00
178458,Renata das Cavalcanti,"Via Coronel da Saúde, 5716",13,2025-03-17 08:30:02.177405+00:00,2025-03-17 08:30:02.177405+00:00
179990,Eduardo Sofia Lima,"Beco Nossa Senhora dos Pinhais, 7538",25,2025-03-22 16:10:01.157688+00:00,2025-03-22 16:10:01.157688+00:00
180273,Bruno Ana Monteiro,"Avenida Central do Mar, 622",11,2025-03-23 15:55:01.932983+00:00,2025-03-23 15:55:01.932983+00:00
